,2,27,36,37
69225,0.7058823529411764,0.05,0.98,1.0
101767,0.8823529411764706,0.1,0.0,0.0
5293,0.7058823529411764,1.0,1.0,1.0
7978,0.7058823529411764,1.0,1.0,1.0
32074,0.23529411764705882,1.0,0.0,0.0
111360,0.23529411764705882,1.0,0.0,0.0
55777,0.7058823529411764,0.01,1.0,1.0
58477,0.23529411764705882,1.0,0.0,0.0
130097,0.7058823529411764,0.16,1.0,1.0
52236,0.23529411764705882,1.0,0.0,0.0
56588,0.9411764705882353,0.01,0.0,0.0
119060,0.7058823529411764,0.06,1.0,1.0
109320,0.23529411764705882,1.0,0.0,0.0
59418,0.23529411764705882,1.0,0.0,0.0
106386,0.23529411764705882,1.0,0.0,0.0
132270,0.7058823529411764,0.02,1.0,1.0
24717,0.23529411764705882,1.0,0.0,0.0
93807,0.23529411764705882,1.0,0.0,0.0
62167,0.8823529411764706,1.0,0.0,0.0
117338,0.7058823529411764,0.06,1.0,1.0
60723,0.23529411764705882,1.0,0.01,0.02
50803,1.0,1.0,0.0,0.0
85230,0.23529411764705882,1.0,0.0,0.0
64856,0.23529411764705882,1.0,0.0,0.0
103077,0.7058823529411764,0.06,1.0,1.0
45230,0.8823529411764706,0.01,0.0,0.0
26645,0.23529411764705882,1.0,0.0,0.0
52817,0.23529411764705882,1.0,0.0,0.0
10473,0.23529411764705882,1.0,0.0,0.0
81279,0.23529411764705882,1.0,0.0,0.0
28879,0.7058823529411764,1.0,1.0,1.0
34149,0.23529411764705882,1.0,0.0,0.0
12191,0.23529411764705882,1.0,0.0,0.0
101581,0.23529411764705882,1.0,0.0,0.0
44143,0.23529411764705882,1.0,0.01,0.01
29145,0.7058823529411764,1.0,1.0,1.0
24667,0.8823529411764706,0.0,0.0,0.0
65197,0.23529411764705882,1.0,0.0,0.0
43562,1.0,1.0,0.0,0.0
31137,0.23529411764705882,1.0,0.33,0.33
32315,0.7058823529411764,0.07,1.0,1.0
24884,0.23529411764705882,1.0,0.0,0.0
120975,0.8823529411764706,0.0,0.11,0.0
18864,0.8823529411764706,0.0,0.08,0.0
107250,0.7058823529411764,0.04,1.0,1.0
28903,0.7058823529411764,1.0,1.0,1.0
100872,0.7058823529411764,0.06,1.0,1.0
31332,0.7058823529411764,0.03,1.0,1.0
749,0.23529411764705882,1.0,0.0,0.0
85207,0.23529411764705882,1.0,0.0,0.0
54607,0.7058823529411764,0.11,1.0,1.0
130277,0.7058823529411764,0.08,1.0,1.0
33664,0.23529411764705882,1.0,0.0,0.0
50465,0.23529411764705882,1.0,0.0,0.0
119500,0.7058823529411764,0.04,1.0,1.0
4302,0.7058823529411764,1.0,1.0,1.0
35738,0.7058823529411764,0.03,1.0,1.0
15606,0.23529411764705882,1.0,0.03,0.0
27318,0.8823529411764706,0.06,0.0,0.0
85233,0.23529411764705882,0.5,0.0,0.0
12148,0.23529411764705882,1.0,0.0,0.22
1623,0.23529411764705882,1.0,0.0,0.0
12842,0.8823529411764706,0.01,0.0,0.0
55998,0.8823529411764706,1.0,0.0,0.0
64047,0.23529411764705882,1.0,0.0,0.0
117195,0.23529411764705882,1.0,0.0,0.0
16751,0.23529411764705882,1.0,0.0,0.0
124570,0.23529411764705882,1.0,0.0,0.0
127776,0.23529411764705882,1.0,0.0,0.0
48795,0.23529411764705882,1.0,0.0,0.0
8276,0.7058823529411764,1.0,1.0,1.0
7716,0.7058823529411764,1.0,1.0,1.0
67361,0.7058823529411764,0.31,1.0,1.0
75588,0.7058823529411764,0.06,1.0,1.0
6111,0.7058823529411764,1.0,1.0,1.0
77513,0.8823529411764706,0.05,0.0,0.0
48504,0.7058823529411764,0.62,1.0,1.0
24989,1.0,1.0,0.0,0.0
65317,0.23529411764705882,1.0,0.0,0.0
70746,0.23529411764705882,1.0,0.0,0.0
41296,0.23529411764705882,1.0,0.0,0.0
105148,0.7058823529411764,0.06,1.0,1.0
79642,0.23529411764705882,1.0,0.0,0.0
115315,0.7058823529411764,0.11,1.0,1.0
73867,0.23529411764705882,1.0,0.0,0.0
39542,0.8823529411764706,0.06,0.0,0.0
70298,0.7058823529411764,0.44,1.0,1.0
9954,0.23529411764705882,1.0,0.01,0.0
71680,0.7058823529411764,0.01,1.0,1.0
1707,0.23529411764705882,1.0,0.98,0.0
61311,0.7058823529411764,0.14,1.0,1.0
93312,0.23529411764705882,1.0,0.01,0.01
47383,0.23529411764705882,1.0,0.0,0.0
52744,0.7058823529411764,0.17,1.0,1.0
133337,0.23529411764705882,0.7,0.0,0.0
121542,0.8823529411764706,0.01,0.0,0.0
26754,0.23529411764705882,1.0,0.0,0.0
129666,0.7058823529411764,0.0,1.0,1.0
42681,0.7058823529411764,0.0,1.0,1.0
45060,0.8823529411764706,1.0,0.01,0.0
127684,0.23529411764705882,1.0,0.0,0.0
67638,0.23529411764705882,1.0,0.91,0.0
100500,0.8823529411764706,0.5,0.0,0.0
117908,0.7058823529411764,0.07,1.0,1.0
131204,0.23529411764705882,1.0,0.0,0.0
62616,0.7058823529411764,0.04,1.0,1.0
13817,0.23529411764705882,0.5,0.0,0.0
17061,0.9411764705882353,0.14,0.0,0.0
61650,0.23529411764705882,1.0,0.0,0.0
65833,0.23529411764705882,1.0,0.0,0.0
102220,0.23529411764705882,1.0,0.0,0.0
72867,0.23529411764705882,1.0,0.0,0.0
3443,0.23529411764705882,1.0,0.0,0.0
37345,0.23529411764705882,1.0,0.0,0.0
135107,0.23529411764705882,1.0,0.0,0.0
26185,0.23529411764705882,1.0,0.0,0.0
129647,0.23529411764705882,1.0,0.0,0.01
31232,0.058823529411764705,1.0,0.73,0.73
16506,0.7058823529411764,0.02,1.0,1.0
77652,0.23529411764705882,1.0,0.0,0.0
52576,1.0,1.0,0.06,0.0
99872,0.7058823529411764,0.07,1.0,1.0
129714,0.23529411764705882,1.0,0.47,0.5
44436,0.7058823529411764,0.07,1.0,1.0
42558,0.7058823529411764,0.07,1.0,1.0
56565,0.9411764705882353,0.07,0.0,0.0
75643,0.9411764705882353,0.04,0.0,0.0
84064,0.23529411764705882,1.0,0.0,0.02
81932,0.23529411764705882,1.0,0.0,0.0
49357,0.7058823529411764,0.17,1.0,1.0
81740,0.23529411764705882,1.0,0.0,0.0
71520,0.23529411764705882,1.0,0.0,0.0
71990,0.7058823529411764,0.05,1.0,1.0
97942,0.23529411764705882,1.0,0.0,0.0
16385,0.23529411764705882,1.0,0.0,0.0
80893,0.23529411764705882,1.0,0.0,0.0
78837,0.23529411764705882,1.0,0.0,0.0
91405,0.23529411764705882,1.0,0.0,0.0
111189,0.23529411764705882,1.0,0.46,0.48
91426,0.23529411764705882,1.0,0.0,0.0
68566,0.7058823529411764,0.07,1.0,1.0
74426,0.7058823529411764,0.43,1.0,1.0
28935,0.7058823529411764,1.0,1.0,1.0
129544,0.23529411764705882,0.5,0.0,0.0
117458,0.23529411764705882,1.0,0.01,0.0
106404,0.7058823529411764,0.15,1.0,1.0
95487,0.7058823529411764,0.06,1.0,1.0
49562,0.7058823529411764,0.11,1.0,1.0
23652,0.7058823529411764,0.0,1.0,1.0
132894,0.23529411764705882,1.0,0.0,0.0
112440,1.0,1.0,0.0,0.0
62424,0.23529411764705882,1.0,0.0,0.0
84743,0.23529411764705882,1.0,0.0,0.0
119299,0.7058823529411764,0.03,1.0,1.0
34869,0.8823529411764706,0.02,0.0,0.0
22336,0.23529411764705882,1.0,0.13,0.13
89691,0.7058823529411764,0.09,1.0,1.0
75772,0.7058823529411764,0.03,1.0,1.0
66929,0.23529411764705882,1.0,0.0,0.0
56763,0.23529411764705882,0.74,0.0,0.0
1123,0.23529411764705882,1.0,0.0,0.0
32988,0.23529411764705882,1.0,0.0,0.0
18415,0.8823529411764706,1.0,0.0,0.0
1872,0.7058823529411764,0.03,1.0,1.0
15545,0.23529411764705882,1.0,0.0,0.0
131977,0.23529411764705882,1.0,0.0,0.0
105238,0.23529411764705882,1.0,0.0,0.0
93339,0.23529411764705882,1.0,0.0,0.0
85907,0.23529411764705882,1.0,0.0,0.0
68052,0.7058823529411764,0.07,1.0,1.0
64459,0.23529411764705882,1.0,0.0,0.0
60286,0.7058823529411764,0.18,1.0,1.0
76424,0.7058823529411764,0.16,1.0,1.0
5536,0.7058823529411764,1.0,1.0,1.0
115579,0.8823529411764706,1.0,0.0,0.0
56662,0.7058823529411764,0.18,1.0,1.0
2642,0.23529411764705882,1.0,0.0,0.0
12863,0.23529411764705882,1.0,0.0,0.0
85867,0.23529411764705882,1.0,0.0,0.01
100477,0.23529411764705882,1.0,0.0,0.0
45703,0.8823529411764706,0.5,0.0,0.0
24539,0.23529411764705882,1.0,0.8,0.0
13731,0.7058823529411764,0.07,1.0,1.0
50411,0.7058823529411764,0.04,1.0,1.0
80256,0.7058823529411764,0.41,1.0,1.0
69776,0.23529411764705882,1.0,0.0,0.0
40977,0.23529411764705882,1.0,0.0,0.0
73410,0.23529411764705882,1.0,0.0,0.0
78385,0.23529411764705882,1.0,0.0,0.0
12821,0.7058823529411764,0.01,1.0,1.0
21045,0.23529411764705882,1.0,0.0,0.01
65834,0.7058823529411764,0.09,1.0,1.0
61800,0.23529411764705882,1.0,0.0,0.0
74803,0.23529411764705882,1.0,0.01,0.01
27080,0.23529411764705882,1.0,0.0,0.0
34166,0.23529411764705882,1.0,0.0,0.0
117093,0.7058823529411764,1.0,1.0,1.0
116993,0.7058823529411764,0.13,1.0,1.0
105397,0.7058823529411764,0.08,1.0,1.0
17756,0.23529411764705882,1.0,0.0,0.0
22897,0.7058823529411764,0.04,1.0,1.0
50375,0.23529411764705882,1.0,0.01,0.0
98391,0.7058823529411764,0.19,1.0,1.0
2020,0.23529411764705882,1.0,0.0,0.0
134296,0.7058823529411764,0.02,1.0,1.0
39724,0.23529411764705882,1.0,0.0,0.0
30805,0.8235294117647058,1.0,1.0,1.0
68657,0.7058823529411764,0.01,1.0,1.0
107888,0.23529411764705882,1.0,0.0,0.0
124885,0.23529411764705882,0.06,0.03,0.0
108108,0.23529411764705882,1.0,0.0,0.0
90812,0.23529411764705882,1.0,0.0,0.0
44823,0.23529411764705882,1.0,0.0,0.0
83652,0.7058823529411764,0.02,1.0,1.0
64532,0.23529411764705882,1.0,0.0,0.0
75920,0.8823529411764706,0.04,0.0,0.0
2291,0.23529411764705882,0.67,0.0,0.0
123159,0.23529411764705882,1.0,0.0,0.0
98343,0.7058823529411764,0.04,1.0,1.0
9168,0.23529411764705882,1.0,0.0,0.0
67009,0.7058823529411764,0.07,1.0,1.0
57826,0.7058823529411764,0.02,1.0,1.0
109665,0.7058823529411764,0.08,1.0,1.0
135240,0.23529411764705882,1.0,0.0,0.0
74348,0.23529411764705882,1.0,0.02,0.01
73053,0.7058823529411764,0.07,1.0,1.0
57793,0.9411764705882353,1.0,0.0,0.0
64733,0.7058823529411764,0.02,1.0,1.0
117134,0.8823529411764706,0.0,0.24,0.0
32984,0.7058823529411764,0.01,1.0,1.0
73255,0.23529411764705882,1.0,0.0,0.0
73069,0.23529411764705882,1.0,0.0,0.0
34084,0.23529411764705882,1.0,0.0,0.0
94852,0.23529411764705882,1.0,0.0,0.0
95479,0.7058823529411764,0.04,1.0,1.0
58687,0.23529411764705882,1.0,0.0,0.0
17355,0.7058823529411764,0.07,1.0,1.0
124781,0.23529411764705882,1.0,0.0,0.0
95909,0.23529411764705882,1.0,0.0,0.0
120022,0.9411764705882353,0.02,0.0,0.0
56478,0.23529411764705882,1.0,0.0,0.0
131815,0.23529411764705882,1.0,0.0,0.0
86703,0.23529411764705882,1.0,0.0,0.0
67600,0.23529411764705882,1.0,0.0,0.0
46511,0.7058823529411764,0.03,1.0,1.0
7754,0.7058823529411764,1.0,1.0,1.0
22452,0.23529411764705882,1.0,0.0,0.0
9969,0.7058823529411764,0.01,1.0,1.0
59345,0.7058823529411764,0.08,1.0,1.0
8573,0.23529411764705882,1.0,0.0,0.0
25698,0.7058823529411764,0.05,1.0,1.0
88391,0.23529411764705882,1.0,0.0,0.0
126596,0.9411764705882353,1.0,0.0,0.0
74142,0.23529411764705882,0.5,0.0,0.0
110456,0.8823529411764706,0.33,0.01,0.0
97003,0.8823529411764706,0.0,1.0,1.0
795,0.7058823529411764,0.09,1.0,1.0
8724,0.7058823529411764,0.1,1.0,1.0
130674,0.23529411764705882,1.0,0.0,0.0
12550,0.23529411764705882,0.5,0.0,0.0
130300,0.23529411764705882,1.0,0.0,0.0
108532,0.23529411764705882,1.0,0.0,0.0
96444,0.8823529411764706,0.0,1.0,1.0
4719,0.7058823529411764,1.0,1.0,1.0
40533,0.7058823529411764,0.0,1.0,1.0
18103,0.8823529411764706,0.05,0.0,0.0
26140,0.7058823529411764,0.09,1.0,1.0
115828,0.23529411764705882,1.0,0.01,0.01
25290,0.23529411764705882,1.0,0.0,0.0
124973,0.23529411764705882,1.0,0.0,0.0
24879,0.7058823529411764,0.02,1.0,1.0
109724,0.23529411764705882,1.0,0.0,0.0
32930,0.7058823529411764,0.08,1.0,1.0
41944,0.8823529411764706,1.0,0.01,0.01
64258,0.23529411764705882,1.0,0.0,0.0
49191,0.7058823529411764,1.0,0.05,0.0
26905,0.23529411764705882,1.0,0.0,0.0
102893,0.23529411764705882,1.0,0.0,0.0
27224,0.7058823529411764,0.13,1.0,1.0
27565,0.23529411764705882,0.5,0.01,0.0
21195,0.7058823529411764,0.17,1.0,1.0
85258,0.23529411764705882,1.0,0.0,0.0
96930,0.8823529411764706,0.0,1.0,1.0
127771,0.8823529411764706,0.0,0.25,0.0
37982,0.23529411764705882,1.0,0.0,0.01
9265,0.7058823529411764,0.16,1.0,1.0
113148,0.23529411764705882,1.0,0.0,0.0
108886,0.23529411764705882,1.0,0.0,0.0
113206,0.23529411764705882,0.8,0.0,0.0
123226,0.23529411764705882,1.0,0.45,0.7
46526,0.8823529411764706,0.06,0.0,0.0
48081,0.7058823529411764,0.01,1.0,1.0
3884,0.7058823529411764,1.0,1.0,1.0
100111,0.8823529411764706,1.0,0.0,0.0
40453,0.8823529411764706,0.04,0.0,0.0
103896,0.7058823529411764,0.02,1.0,1.0
34838,0.23529411764705882,1.0,0.0,0.0
59850,0.23529411764705882,1.0,0.0,0.0
79577,0.47058823529411764,1.0,0.0,0.0
33773,0.23529411764705882,1.0,0.0,0.0
115973,0.23529411764705882,1.0,0.0,0.0
60310,0.23529411764705882,1.0,0.0,0.0
16402,0.23529411764705882,1.0,0.0,0.0
63922,0.23529411764705882,1.0,0.0,0.0
4754,0.7058823529411764,1.0,1.0,1.0
39277,0.23529411764705882,0.06,0.01,0.0
8117,0.7058823529411764,1.0,1.0,1.0
102741,0.23529411764705882,1.0,0.0,0.0
93681,0.8823529411764706,1.0,0.0,0.0
80442,0.23529411764705882,1.0,0.0,0.0
100435,0.23529411764705882,1.0,0.0,0.0
15449,0.7058823529411764,0.17,1.0,1.0
110482,0.23529411764705882,1.0,0.0,0.0
61718,0.23529411764705882,1.0,0.0,0.0
47207,0.23529411764705882,1.0,0.0,0.0
11474,0.23529411764705882,1.0,0.0,0.0
125800,0.7058823529411764,0.15,1.0,1.0
46099,0.23529411764705882,1.0,0.0,0.0
39648,0.23529411764705882,1.0,0.0,0.0
104919,0.7058823529411764,1.0,1.0,1.0
92189,0.23529411764705882,1.0,0.0,0.0
88437,0.23529411764705882,1.0,0.0,0.0
114511,0.23529411764705882,1.0,0.0,0.0
1266,0.7058823529411764,0.06,1.0,1.0
84766,0.23529411764705882,1.0,0.0,0.0
90791,0.23529411764705882,1.0,0.0,0.0
95138,0.7058823529411764,0.15,1.0,1.0
47074,0.23529411764705882,1.0,0.0,0.0
35472,0.7058823529411764,0.01,1.0,1.0
81351,0.23529411764705882,1.0,0.0,0.0
98565,0.23529411764705882,1.0,0.0,0.0
113507,0.9411764705882353,1.0,0.0,0.0
96506,0.8823529411764706,0.0,1.0,1.0
85714,0.8823529411764706,0.07,0.0,0.0
1660,0.7058823529411764,0.05,1.0,1.0
108527,0.7058823529411764,0.01,1.0,1.0
132229,0.23529411764705882,1.0,0.0,0.0
66887,0.7058823529411764,0.08,1.0,1.0
6707,0.7058823529411764,1.0,1.0,1.0
108572,0.23529411764705882,1.0,0.0,0.0
107794,0.23529411764705882,1.0,0.01,0.0
50368,0.7058823529411764,0.07,1.0,1.0
43001,0.23529411764705882,1.0,0.0,0.0
113105,1.0,1.0,0.0,0.0
32419,0.23529411764705882,1.0,0.0,0.0
106590,0.23529411764705882,1.0,0.0,0.0
27400,0.23529411764705882,1.0,0.0,0.0
4235,0.7058823529411764,1.0,1.0,1.0
113321,0.23529411764705882,1.0,0.0,0.0
105325,0.23529411764705882,1.0,0.0,0.0
78598,0.23529411764705882,1.0,0.0,0.0
131135,0.23529411764705882,1.0,0.0,0.0
111206,0.23529411764705882,1.0,0.0,0.0
122299,0.23529411764705882,1.0,0.0,0.0
21918,0.8823529411764706,0.05,0.0,0.0
5236,0.7058823529411764,1.0,1.0,1.0
52021,0.23529411764705882,1.0,0.02,0.01
76951,0.23529411764705882,1.0,0.0,0.0
122020,0.23529411764705882,1.0,0.0,0.0
7936,0.7058823529411764,1.0,1.0,1.0
37004,0.8823529411764706,0.04,0.0,0.0
109602,0.23529411764705882,1.0,0.0,0.0
25199,0.23529411764705882,1.0,0.0,0.0
130443,1.0,1.0,0.0,0.0
94633,0.8823529411764706,0.01,0.0,0.0
27387,0.8823529411764706,0.06,0.0,0.0
105488,0.23529411764705882,1.0,0.0,0.0
128401,0.23529411764705882,1.0,0.0,0.0
4300,0.7058823529411764,1.0,1.0,1.0
108186,0.23529411764705882,1.0,0.0,0.0
103416,0.7058823529411764,0.02,1.0,1.0
121317,0.23529411764705882,1.0,0.0,0.0
103891,0.7058823529411764,0.11,1.0,1.0
91475,0.7058823529411764,0.03,1.0,1.0
91656,0.23529411764705882,1.0,0.0,0.0
37708,0.23529411764705882,1.0,0.0,0.0
86521,0.9411764705882353,0.12,0.0,0.0
80698,0.23529411764705882,1.0,0.0,0.0
65403,0.23529411764705882,1.0,0.0,0.0
93280,0.23529411764705882,0.67,0.0,0.0
120015,0.23529411764705882,1.0,0.0,0.0
55901,0.8823529411764706,0.03,0.0,0.0
118482,0.23529411764705882,1.0,0.0,0.0
1849,0.7058823529411764,0.27,1.0,1.0
23991,0.23529411764705882,1.0,0.0,0.0
12409,0.23529411764705882,1.0,0.5,0.0
74321,0.23529411764705882,1.0,0.0,0.0
99395,0.23529411764705882,1.0,0.0,0.0
8582,0.7058823529411764,0.03,1.0,1.0
111302,0.9411764705882353,1.0,0.0,0.0
101719,0.23529411764705882,1.0,0.0,0.0
22263,0.23529411764705882,1.0,0.0,0.0
77406,0.23529411764705882,1.0,0.0,0.0
99322,0.23529411764705882,1.0,0.0,0.0
296,0.23529411764705882,1.0,0.0,0.0
7704,0.7058823529411764,1.0,1.0,1.0
28841,0.7058823529411764,1.0,1.0,1.0
65236,0.23529411764705882,1.0,0.0,0.0
8606,0.23529411764705882,1.0,0.0,0.0
69835,0.7058823529411764,0.06,1.0,1.0
127831,0.7058823529411764,0.13,1.0,1.0
102722,0.23529411764705882,0.09,0.01,0.0
52265,0.23529411764705882,1.0,0.0,0.0
114321,0.8823529411764706,1.0,0.0,0.0
42546,0.8823529411764706,0.1,0.0,0.0
74915,0.23529411764705882,0.98,0.0,0.0
131879,0.23529411764705882,1.0,0.0,0.0
57039,0.7058823529411764,0.0,1.0,1.0
33146,0.8823529411764706,0.08,0.0,0.0
19433,0.23529411764705882,1.0,0.03,0.26
92362,0.23529411764705882,1.0,0.0,0.0
110859,0.23529411764705882,1.0,0.0,0.0
95804,0.8823529411764706,0.0,0.03,0.0
3274,0.23529411764705882,1.0,0.0,0.0
54633,0.23529411764705882,1.0,0.03,0.0
49228,0.7058823529411764,0.03,1.0,1.0
117556,0.23529411764705882,0.99,0.0,0.0
74618,0.23529411764705882,1.0,0.0,0.0
61725,0.23529411764705882,1.0,0.0,0.0
33202,0.8823529411764706,1.0,0.0,0.0
115869,0.7058823529411764,0.01,0.93,1.0
83394,0.7058823529411764,0.07,0.99,1.0
55195,0.7058823529411764,0.05,1.0,1.0
5109,0.7058823529411764,1.0,1.0,1.0
25497,0.23529411764705882,0.09,0.03,0.0
34359,0.7058823529411764,1.0,0.0,0.0
24093,0.23529411764705882,1.0,0.0,0.0
77865,0.7058823529411764,0.17,1.0,1.0
92385,0.8823529411764706,0.01,0.03,0.0
5344,0.7058823529411764,1.0,1.0,1.0
107051,0.23529411764705882,1.0,0.0,0.0
89315,0.23529411764705882,1.0,0.0,0.0
87688,0.7058823529411764,0.09,1.0,1.0
101192,0.7058823529411764,0.06,1.0,1.0
76391,0.23529411764705882,1.0,0.0,0.0
13128,0.23529411764705882,1.0,0.0,0.0
9704,0.7058823529411764,0.95,1.0,1.0
79144,0.23529411764705882,0.2,0.0,0.0
31811,0.23529411764705882,1.0,0.0,0.0
35733,0.23529411764705882,1.0,0.0,0.0
79309,0.23529411764705882,1.0,0.0,0.0
106826,1.0,1.0,0.0,0.0
56234,0.8823529411764706,1.0,0.0,0.0
37083,0.7058823529411764,0.06,1.0,1.0
105411,0.23529411764705882,1.0,0.0,0.0
40594,0.7058823529411764,0.49,1.0,1.0
25548,0.23529411764705882,1.0,0.0,0.0
103654,0.23529411764705882,1.0,0.0,0.0
37597,0.7058823529411764,0.05,1.0,1.0
24200,0.23529411764705882,1.0,0.25,0.01
16664,0.23529411764705882,1.0,0.0,0.0
69778,0.23529411764705882,1.0,0.0,0.0
29483,0.5294117647058824,1.0,0.17,0.17
122564,0.7058823529411764,0.16,1.0,1.0
80363,0.23529411764705882,1.0,0.0,0.0
88983,0.23529411764705882,1.0,0.0,0.0
30803,0.23529411764705882,1.0,0.04,0.04
56108,0.23529411764705882,1.0,0.0,0.0
42805,0.23529411764705882,1.0,0.0,0.0
20467,1.0,1.0,0.0,0.0
40025,0.8823529411764706,1.0,0.0,0.0
13999,0.7058823529411764,0.02,1.0,1.0
52433,0.23529411764705882,1.0,0.0,0.0
95023,0.8823529411764706,0.13,0.0,0.0
4388,0.7058823529411764,1.0,1.0,1.0
52256,0.23529411764705882,1.0,0.06,0.0
86442,0.23529411764705882,1.0,0.0,0.0
21726,0.23529411764705882,1.0,0.0,0.0
101196,0.23529411764705882,1.0,0.0,0.0
119579,0.23529411764705882,1.0,0.0,0.0
13503,0.23529411764705882,1.0,0.0,0.0
50847,0.7058823529411764,0.08,0.94,1.0
25785,0.7058823529411764,0.08,1.0,1.0
103771,0.8823529411764706,0.0,0.24,0.0
14126,0.7058823529411764,0.11,1.0,1.0
62818,0.23529411764705882,1.0,0.97,0.0
132975,0.23529411764705882,1.0,0.0,0.01
3388,0.23529411764705882,1.0,0.0,0.0
69074,0.23529411764705882,0.5,0.0,0.0
135343,0.8823529411764706,0.01,0.0,0.0
29887,1.0,1.0,0.0,0.0
44273,0.7058823529411764,0.11,1.0,1.0
83240,0.23529411764705882,1.0,0.0,0.0
107066,0.8823529411764706,0.03,0.0,0.0
83156,0.7058823529411764,0.08,1.0,1.0
34397,0.7058823529411764,0.6,1.0,1.0
91598,0.7058823529411764,0.05,1.0,1.0
70182,0.23529411764705882,1.0,0.0,0.0
4101,0.7058823529411764,1.0,1.0,1.0
115448,0.7058823529411764,0.03,1.0,1.0
66692,0.23529411764705882,1.0,0.0,0.0
87121,0.8823529411764706,0.02,0.0,0.0
2275,0.23529411764705882,1.0,0.0,0.0
57610,0.7058823529411764,0.03,1.0,1.0
120239,0.23529411764705882,1.0,0.0,0.0
15297,0.7058823529411764,0.06,1.0,1.0
31157,0.23529411764705882,1.0,0.16,0.16
135635,0.8823529411764706,1.0,0.0,0.0
40988,0.23529411764705882,1.0,0.0,0.0
98705,0.23529411764705882,1.0,0.0,0.0
76802,0.7058823529411764,0.24,1.0,1.0
74752,0.7058823529411764,0.34,1.0,1.0
87896,0.23529411764705882,1.0,0.38,0.0
36725,0.23529411764705882,1.0,0.0,0.0
127824,0.23529411764705882,1.0,0.0,0.0
42719,0.23529411764705882,1.0,0.0,0.0
41908,0.23529411764705882,1.0,0.0,0.0
31535,0.23529411764705882,0.25,0.01,0.0
22480,0.8823529411764706,0.0,0.18,0.0
80161,0.7058823529411764,0.08,1.0,1.0
40178,0.8823529411764706,0.07,0.0,0.0
81939,0.23529411764705882,1.0,0.0,0.0
42653,0.8823529411764706,1.0,0.0,0.0
115924,0.23529411764705882,1.0,0.0,0.0
67186,0.8823529411764706,1.0,0.0,0.0
37676,0.8823529411764706,1.0,0.0,0.0
15001,0.23529411764705882,1.0,0.0,0.0
51234,0.9411764705882353,0.15,0.0,0.0
16656,0.23529411764705882,1.0,0.0,0.0
29230,0.23529411764705882,1.0,0.33,0.33
5336,0.7058823529411764,1.0,1.0,1.0
66289,0.23529411764705882,1.0,0.0,0.0
68591,0.7058823529411764,0.12,1.0,1.0
88873,0.23529411764705882,1.0,0.0,0.0
53024,0.7058823529411764,0.06,1.0,1.0
19552,0.23529411764705882,1.0,0.0,0.0
12012,0.23529411764705882,1.0,0.0,0.0
102588,0.8823529411764706,0.09,0.0,0.0
104441,0.7058823529411764,0.5,1.0,1.0
33386,0.23529411764705882,1.0,0.0,0.0
57304,0.7058823529411764,0.08,1.0,1.0
79610,0.7058823529411764,0.0,1.0,1.0
65527,0.7058823529411764,0.05,1.0,1.0
26518,0.23529411764705882,1.0,0.01,0.01
69499,0.8823529411764706,0.0,0.1,0.0
40320,0.23529411764705882,1.0,0.0,0.0
127241,0.7058823529411764,0.15,1.0,1.0
82768,0.7058823529411764,0.43,1.0,0.25
24582,0.7058823529411764,0.02,1.0,1.0
88076,0.7058823529411764,0.02,1.0,1.0
56982,0.23529411764705882,1.0,0.0,0.0
115524,0.23529411764705882,1.0,0.0,0.0
133801,0.23529411764705882,1.0,0.0,0.0
90823,0.8823529411764706,1.0,0.0,0.0
114353,0.7058823529411764,0.09,1.0,1.0
29063,0.7058823529411764,1.0,1.0,1.0
5114,0.7058823529411764,1.0,1.0,1.0
19733,0.23529411764705882,1.0,0.0,0.0
88293,0.8823529411764706,0.0,0.1,0.0
33053,0.23529411764705882,1.0,0.0,0.0
2467,0.23529411764705882,1.0,0.0,0.0
5647,0.7058823529411764,1.0,1.0,1.0
39536,1.0,1.0,0.0,0.0
4987,0.7058823529411764,1.0,1.0,1.0
12232,0.23529411764705882,1.0,0.0,0.0
44552,0.23529411764705882,1.0,0.0,0.0
65390,0.23529411764705882,1.0,0.0,0.0
107625,0.7058823529411764,0.03,1.0,1.0
31020,0.7058823529411764,1.0,1.0,1.0
10260,0.7058823529411764,0.04,1.0,1.0
115248,0.7058823529411764,0.21,1.0,1.0
54582,0.9411764705882353,0.04,0.0,0.0
38179,0.23529411764705882,1.0,0.0,0.0
39956,0.23529411764705882,1.0,0.0,0.0
61929,0.8823529411764706,0.12,0.0,0.0
27557,0.23529411764705882,1.0,0.0,0.0
28107,0.7058823529411764,1.0,1.0,1.0
19194,0.23529411764705882,1.0,0.0,0.0
57828,0.23529411764705882,1.0,0.0,0.0
85664,0.7058823529411764,0.11,1.0,1.0
77629,0.8823529411764706,0.01,0.0,0.0
128127,0.23529411764705882,1.0,0.0,0.0
54010,0.23529411764705882,1.0,0.0,0.0
78609,0.23529411764705882,0.5,0.0,0.0
94904,0.23529411764705882,1.0,0.0,0.0
82096,0.23529411764705882,0.14,0.0,0.0
128788,0.7058823529411764,0.0,1.0,1.0
86625,0.7058823529411764,0.13,1.0,1.0
73015,0.7058823529411764,0.1,1.0,1.0
12809,0.8823529411764706,1.0,0.0,0.0
27862,0.23529411764705882,1.0,0.0,0.0
133358,0.8823529411764706,1.0,0.0,0.0
131324,0.8823529411764706,0.07,0.0,0.0
63565,0.7058823529411764,0.1,1.0,1.0
18569,0.7058823529411764,0.06,1.0,1.0
