,Unnamed: 0,2,27,36,37
88014,125657,0.7058823529411764,0.12,1.0,1.0
46103,15431,0.2352941176470588,1.0,0.0,0.0
42687,105333,0.2352941176470588,0.25,0.0,0.0
55032,84454,0.8823529411764706,0.0,0.18,0.0
25146,69748,0.8823529411764706,0.03,0.0,0.0
61596,60384,0.8823529411764706,0.01,0.0,0.0
24756,108033,0.7058823529411764,0.3,1.0,1.0
8744,102014,0.2352941176470588,1.0,0.0,0.0
35050,40636,0.2352941176470588,1.0,0.0,0.0
19346,95101,0.7058823529411764,0.1,1.0,1.0
15487,70785,0.7058823529411764,0.3,1.0,1.0
76555,5392,0.7058823529411764,1.0,1.0,1.0
255,11959,0.2352941176470588,1.0,0.0,0.0
7283,36301,0.8823529411764706,0.01,0.0,0.0
66957,24265,0.7058823529411764,0.18,1.0,1.0
63083,5566,0.7058823529411764,1.0,1.0,1.0
20897,32555,0.2352941176470588,1.0,0.0,0.0
27207,14512,0.2352941176470588,1.0,0.0,0.0
23086,94685,0.2352941176470588,1.0,0.0,0.0
61807,45939,0.7058823529411764,0.06,1.0,1.0
81728,55711,0.7058823529411764,0.14,1.0,1.0
65782,117760,0.7058823529411764,0.16,1.0,1.0
79600,16043,0.8823529411764706,0.0,0.04,0.0
48812,12893,0.2352941176470588,1.0,0.0,0.0
65451,117955,0.2352941176470588,1.0,0.0,0.0
60010,65997,0.2352941176470588,0.99,0.0,0.0
43225,53020,0.2352941176470588,1.0,0.0,0.0
30776,117876,0.2352941176470588,1.0,0.0,0.0
14193,93097,0.2352941176470588,1.0,0.0,0.0
47632,24747,1.0,1.0,0.0,0.0
57802,34075,0.7058823529411764,0.15,1.0,1.0
29655,83166,0.7058823529411764,0.23,1.0,1.0
74311,46022,0.0,0.5,0.96,1.0
48817,23036,0.7058823529411764,0.0,1.0,1.0
51369,42666,0.2352941176470588,1.0,0.0,0.0
51052,85938,0.2352941176470588,1.0,0.0,0.0
16116,40111,0.7058823529411764,0.11,1.0,1.0
23949,89901,0.8823529411764706,0.06,0.0,0.0
64068,97739,0.2352941176470588,1.0,0.0,0.0
59965,12017,0.2352941176470588,1.0,0.0,0.0
10222,112656,0.2352941176470588,1.0,0.0,0.0
58726,106120,0.7647058823529411,0.01,0.54,0.5
14179,21151,0.2352941176470588,0.28,0.16,0.0
21143,47235,0.8823529411764706,0.01,0.01,0.0
28084,34656,0.2352941176470588,1.0,0.0,0.0
52132,73747,0.2352941176470588,1.0,0.0,0.0
28013,107147,0.2352941176470588,1.0,0.0,0.0
46566,18724,0.2352941176470588,1.0,0.0,0.0
34283,132668,0.2352941176470588,1.0,0.0,0.0
37338,83432,0.2352941176470588,1.0,0.06,0.01
28546,110031,0.7058823529411764,0.06,1.0,1.0
61762,4558,0.7058823529411764,1.0,1.0,1.0
11929,79571,0.7058823529411764,0.08,1.0,1.0
61009,29,0.2352941176470588,1.0,0.0,0.0
35497,63638,0.7058823529411764,0.19,1.0,1.0
81553,28036,0.7058823529411764,1.0,1.0,1.0
7887,4504,0.7058823529411764,1.0,1.0,1.0
42770,11079,0.2352941176470588,1.0,0.0,0.0
40741,60534,0.2352941176470588,1.0,0.9,0.88
17045,32313,0.2352941176470588,1.0,0.17,0.0
70603,16746,0.2352941176470588,1.0,0.0,0.0
11268,41101,0.7058823529411764,0.25,1.0,1.0
46638,107729,0.7058823529411764,0.5,1.0,1.0
6333,66127,0.2352941176470588,1.0,0.01,0.01
83908,60354,0.2352941176470588,1.0,0.0,0.0
65129,59488,0.2352941176470588,1.0,0.0,0.0
26470,110955,1.0,0.5,0.0,0.0
71468,100717,0.7058823529411764,0.01,1.0,1.0
36648,104309,0.2352941176470588,1.0,0.0,0.0
29873,99603,0.2352941176470588,1.0,0.01,0.0
73601,115316,0.2352941176470588,1.0,0.0,0.0
60071,1083,0.7058823529411764,0.05,1.0,1.0
73596,26014,0.8823529411764706,0.0,0.09,0.0
39051,124061,0.2352941176470588,1.0,0.0,0.0
36,75248,0.7058823529411764,1.0,1.0,1.0
24151,131102,0.7058823529411764,0.07,1.0,1.0
11825,134955,0.2352941176470588,1.0,0.0,0.0
17939,58780,0.2352941176470588,1.0,0.0,0.0
77257,95422,0.2352941176470588,1.0,0.0,0.0
72788,91987,0.7058823529411764,0.21,1.0,1.0
71934,112981,0.8823529411764706,0.12,0.0,0.0
28555,95710,1.0,1.0,0.0,0.0
73228,35797,0.2352941176470588,1.0,0.0,0.0
30505,122882,0.2352941176470588,0.37,0.0,0.0
58105,116013,0.2352941176470588,1.0,0.0,0.0
48700,128825,0.7058823529411764,0.08,1.0,1.0
20092,97440,0.6470588235294118,1.0,1.0,1.0
83340,92661,0.2352941176470588,1.0,0.03,0.01
15858,61759,0.2352941176470588,1.0,0.0,0.02
88024,67172,0.2352941176470588,1.0,0.0,0.0
80383,123637,0.2352941176470588,1.0,0.0,0.0
29960,76182,0.2352941176470588,1.0,0.0,0.0
70572,72657,0.2352941176470588,0.12,0.0,0.0
23457,69781,0.7058823529411764,0.03,1.0,1.0
12012,86783,1.0,1.0,0.0,0.0
68232,36067,0.2352941176470588,1.0,0.0,0.0
1746,111203,0.2352941176470588,1.0,0.0,0.0
81650,3385,0.2352941176470588,1.0,0.0,0.0
81151,21058,0.2352941176470588,1.0,0.0,0.0
33481,12624,0.8823529411764706,0.12,0.0,0.0
9244,21840,0.2352941176470588,1.0,0.0,0.0
20422,120919,0.7058823529411764,0.22,1.0,1.0
83633,37344,0.7058823529411764,0.05,1.0,1.0
83620,86971,0.2352941176470588,1.0,0.0,0.0
36723,120593,0.2352941176470588,1.0,0.0,0.0
73030,8050,0.7058823529411764,1.0,1.0,1.0
60719,121121,0.2352941176470588,1.0,0.0,0.0
52115,18941,0.2352941176470588,1.0,0.0,0.0
18891,1156,1.0,1.0,0.0,0.0
61606,88216,0.8823529411764706,0.15,0.0,0.0
37449,81276,0.2352941176470588,1.0,0.0,0.0
10686,108107,0.7058823529411764,0.0,0.16,1.0
84861,118696,0.8823529411764706,0.0,0.0,0.0
47006,96484,0.8823529411764706,0.0,1.0,1.0
59567,46775,0.7058823529411764,0.02,1.0,1.0
70283,84117,0.2352941176470588,1.0,0.0,0.0
48697,124092,0.2352941176470588,1.0,0.0,0.0
32314,77207,0.8823529411764706,0.01,0.0,0.0
71838,3512,0.7058823529411764,0.02,1.0,1.0
31357,60853,0.7058823529411764,0.05,0.91,1.0
5492,38337,0.8823529411764706,0.0,0.0,0.0
49063,105084,0.2352941176470588,1.0,0.0,0.0
60839,89289,0.7058823529411764,0.09,1.0,1.0
64303,107543,0.7058823529411764,0.07,1.0,1.0
86141,67155,0.7058823529411764,0.23,1.0,1.0
64377,65254,0.2352941176470588,1.0,0.0,0.0
42875,50012,0.2352941176470588,0.67,0.0,0.0
87339,14382,0.2352941176470588,1.0,0.0,0.0
50867,71264,0.7058823529411764,0.08,1.0,1.0
25378,99014,0.7058823529411764,0.12,1.0,1.0
32642,91398,0.2352941176470588,1.0,0.0,0.0
44324,17107,0.9411764705882352,0.14,0.0,0.0
38596,15590,0.2352941176470588,1.0,0.0,0.0
10638,66312,0.2352941176470588,1.0,0.02,0.0
14901,16658,0.7058823529411764,0.12,1.0,1.0
62781,37535,0.2352941176470588,0.14,0.0,0.0
19340,115664,0.8823529411764706,0.09,0.0,0.0
25921,96759,0.8823529411764706,0.0,1.0,1.0
55063,59336,0.7058823529411764,0.02,1.0,1.0
72887,85751,0.8823529411764706,0.05,0.0,0.0
18033,114582,0.2352941176470588,1.0,0.0,0.0
24561,11125,0.2352941176470588,1.0,0.0,0.0
17634,128044,0.8823529411764706,0.04,0.0,0.0
39697,124508,0.2352941176470588,0.34,0.08,0.0
84731,61114,0.8823529411764706,0.05,0.0,0.0
40004,96942,0.8823529411764706,0.0,1.0,1.0
82032,8949,0.2352941176470588,1.0,0.0,0.0
77108,15522,0.2352941176470588,0.07,0.02,0.0
74527,131207,0.2352941176470588,1.0,0.0,0.0
81427,88905,0.2352941176470588,1.0,0.0,0.0
51455,36655,0.2352941176470588,1.0,0.0,0.0
10844,97997,0.2352941176470588,1.0,0.0,0.0
6908,87396,0.2352941176470588,1.0,0.0,0.0
49272,22012,0.2352941176470588,1.0,0.0,0.0
56151,48846,0.2352941176470588,1.0,0.0,0.0
70394,35319,0.2352941176470588,1.0,0.0,0.0
28757,43689,0.2352941176470588,1.0,0.0,0.0
63310,123165,0.2352941176470588,1.0,0.0,0.0
38138,96410,0.8823529411764706,0.0,0.99,1.0
73786,73748,0.2352941176470588,1.0,0.0,0.0
66793,116820,0.2352941176470588,1.0,0.0,0.0
72216,91860,0.7058823529411764,0.03,1.0,1.0
74466,135385,0.7058823529411764,0.03,1.0,1.0
73177,112109,0.2352941176470588,1.0,0.0,0.0
49088,37423,0.2352941176470588,0.99,0.0,0.0
33038,112097,0.2352941176470588,1.0,0.0,0.0
67509,87151,0.2352941176470588,1.0,0.0,0.0
59900,42789,0.7058823529411764,0.09,1.0,1.0
569,32292,0.7058823529411764,0.06,1.0,1.0
14633,40836,0.2352941176470588,1.0,0.0,0.0
49044,87962,0.2352941176470588,1.0,0.0,0.0
16651,9521,0.2352941176470588,1.0,0.0,0.0
79757,25958,0.7058823529411764,0.07,1.0,1.0
56697,1898,0.2352941176470588,1.0,0.0,0.0
68306,24133,0.7058823529411764,0.02,1.0,1.0
67865,110191,0.7058823529411764,0.07,1.0,1.0
80396,105754,0.2352941176470588,1.0,0.0,0.0
27659,33273,0.2352941176470588,1.0,0.0,0.0
42235,116413,0.2352941176470588,1.0,0.0,0.0
15439,15158,0.2352941176470588,0.99,0.0,0.0
73527,118948,0.2352941176470588,1.0,0.0,0.0
28287,3602,0.7058823529411764,1.0,1.0,1.0
30985,40552,0.2352941176470588,1.0,0.0,0.0
1894,127924,0.8823529411764706,1.0,0.0,0.0
16702,65832,0.9411764705882352,0.05,0.0,0.0
17920,92826,0.7058823529411764,0.05,1.0,1.0
50521,97036,0.8823529411764706,0.0,1.0,1.0
49892,117735,0.2352941176470588,1.0,0.0,0.0
17274,9648,0.7058823529411764,0.05,1.0,1.0
21381,86630,0.8823529411764706,0.0,0.08,0.0
20234,18897,0.7058823529411764,0.2,1.0,1.0
19871,16034,0.7058823529411764,0.0,0.13,1.0
6044,53620,0.2352941176470588,1.0,0.0,0.0
15052,90663,0.2352941176470588,1.0,0.0,0.0
60103,42541,1.0,1.0,0.0,0.0
81074,128353,0.7058823529411764,0.08,1.0,1.0
30653,114840,0.2352941176470588,1.0,0.0,0.01
50385,7053,0.7058823529411764,1.0,1.0,1.0
79547,5435,0.7058823529411764,1.0,1.0,1.0
25905,98218,0.2352941176470588,1.0,0.0,0.0
5392,68863,0.2352941176470588,1.0,0.0,0.0
38203,73061,0.2352941176470588,1.0,0.0,0.0
78798,100993,0.2352941176470588,1.0,0.0,0.0
47113,103098,1.0,1.0,0.0,0.0
81226,27818,0.2352941176470588,1.0,0.75,0.0
42940,120429,0.2352941176470588,1.0,0.0,0.0
81250,134242,0.2352941176470588,1.0,0.0,0.0
53879,100904,0.2352941176470588,1.0,0.0,0.0
84853,42215,0.7058823529411764,0.0,1.0,1.0
75145,3093,0.2352941176470588,1.0,0.0,0.0
59252,5591,0.7058823529411764,1.0,1.0,1.0
9308,64979,0.2352941176470588,1.0,0.0,0.0
49386,98404,0.9411764705882352,1.0,0.0,0.0
28351,26678,0.2352941176470588,1.0,0.0,0.0
57014,4840,0.7058823529411764,1.0,1.0,1.0
46766,20857,0.2352941176470588,1.0,0.93,0.0
83442,95558,0.2352941176470588,1.0,0.0,0.0
20951,41375,0.2352941176470588,1.0,0.0,0.0
49492,66653,0.2352941176470588,1.0,0.0,0.0
66098,69998,0.7058823529411764,0.04,1.0,1.0
10208,53342,0.8823529411764706,1.0,0.0,0.0
66567,31957,0.7058823529411764,0.01,1.0,1.0
22149,91259,0.2352941176470588,1.0,0.0,0.0
2939,35680,1.0,1.0,0.0,0.0
77430,64182,0.2352941176470588,1.0,0.0,0.0
72594,91257,0.7058823529411764,0.1,1.0,1.0
10599,82880,0.9411764705882352,0.02,0.0,0.0
37145,88270,0.7058823529411764,0.04,1.0,1.0
40721,51459,0.7058823529411764,0.02,1.0,1.0
77339,125320,0.2352941176470588,1.0,0.0,0.0
442,127356,0.2352941176470588,1.0,0.0,0.0
10588,33245,0.7058823529411764,0.03,1.0,1.0
64829,15600,0.7058823529411764,0.09,1.0,1.0
43870,13360,0.2352941176470588,1.0,0.0,0.0
8245,113438,0.7058823529411764,0.09,1.0,1.0
17629,64472,0.2352941176470588,1.0,0.0,0.0
64808,109316,0.7058823529411764,0.04,1.0,1.0
27742,129966,0.8823529411764706,0.08,0.0,0.0
56792,86488,0.2352941176470588,1.0,0.0,0.0
34017,75298,0.2352941176470588,1.0,0.0,0.0
84798,44516,0.8823529411764706,1.0,0.0,0.0
69812,104910,0.2352941176470588,1.0,0.0,0.0
11322,1072,0.2352941176470588,1.0,0.0,0.0
86715,35946,0.2352941176470588,1.0,0.0,0.0
51370,783,0.2352941176470588,1.0,0.0,0.0
21061,49730,0.7058823529411764,0.13,1.0,1.0
42915,34225,0.2352941176470588,1.0,0.0,0.0
10057,58555,0.2352941176470588,1.0,0.0,0.0
27746,104457,0.2352941176470588,1.0,0.0,0.0
27315,65798,0.7058823529411764,0.02,1.0,1.0
29362,101029,1.0,1.0,0.0,0.0
32543,5518,0.7058823529411764,1.0,1.0,1.0
51331,62372,0.2352941176470588,1.0,0.0,0.0
87158,89563,0.8823529411764706,0.0,0.04,0.0
43826,31256,0.2352941176470588,1.0,0.0,0.0
58734,67581,0.7058823529411764,0.14,1.0,1.0
54078,27865,0.7058823529411764,0.14,1.0,1.0
29882,66176,0.2352941176470588,1.0,0.0,0.0
55162,52996,0.2352941176470588,1.0,0.0,0.0
55486,74655,0.7647058823529411,0.01,0.46,0.5
71033,122554,0.2352941176470588,1.0,0.0,0.0
7044,110770,0.2352941176470588,1.0,0.0,0.0
58480,18643,0.7058823529411764,0.04,1.0,1.0
29317,134821,0.7058823529411764,0.01,1.0,1.0
57609,15770,0.2352941176470588,1.0,0.69,0.0
79428,129034,0.2352941176470588,1.0,0.0,0.0
28393,116513,0.2352941176470588,1.0,0.0,0.0
5097,8165,0.7058823529411764,1.0,1.0,1.0
21711,10688,0.2352941176470588,1.0,0.0,0.0
30857,1720,0.7058823529411764,0.07,1.0,1.0
17818,128595,0.2352941176470588,1.0,0.0,0.0
42645,52430,0.2352941176470588,1.0,0.0,0.01
12380,108618,0.2352941176470588,1.0,0.0,0.01
85217,10728,0.2352941176470588,1.0,0.0,0.0
14588,9082,0.7058823529411764,0.03,1.0,1.0
30531,117490,0.2352941176470588,1.0,0.0,0.0
13311,35832,0.2352941176470588,0.25,0.0,0.0
62643,132861,0.2352941176470588,1.0,0.0,0.0
82416,27200,0.8823529411764706,1.0,0.0,0.0
70077,38286,0.8823529411764706,0.18,0.0,0.0
46433,24476,0.8823529411764706,0.01,0.08,0.0
22115,113024,0.2352941176470588,1.0,0.0,0.0
62524,109371,0.7058823529411764,0.09,1.0,1.0
27258,114198,0.2352941176470588,1.0,0.0,0.0
57772,39502,0.2352941176470588,1.0,0.0,0.0
17821,23539,0.2352941176470588,0.5,0.0,0.0
22462,36438,0.7058823529411764,0.03,1.0,1.0
7960,63114,0.8823529411764706,0.15,0.0,0.0
14440,6079,0.7058823529411764,1.0,1.0,1.0
40209,48775,0.2352941176470588,1.0,0.0,0.0
39023,72909,0.2352941176470588,1.0,0.0,0.0
57141,36087,0.2352941176470588,1.0,0.0,0.0
77711,113135,0.2352941176470588,1.0,0.0,0.0
71240,85745,0.7058823529411764,0.07,1.0,1.0
32833,115030,0.2352941176470588,1.0,0.0,0.0
81299,1132,0.7058823529411764,0.12,1.0,1.0
16661,91481,0.2352941176470588,1.0,0.0,0.0
83646,50210,0.7058823529411764,0.06,1.0,1.0
8656,76469,0.2352941176470588,1.0,0.01,0.01
62389,106330,0.2352941176470588,1.0,0.0,0.0
35343,110368,0.8823529411764706,0.05,0.0,0.0
62457,24914,0.7058823529411764,0.16,1.0,1.0
65037,25059,0.2352941176470588,0.5,0.0,0.0
83773,29831,0.2352941176470588,1.0,0.25,0.25
82312,5629,0.7058823529411764,1.0,1.0,1.0
70649,106988,0.2352941176470588,1.0,0.0,0.0
45510,28242,0.7058823529411764,1.0,1.0,1.0
73048,102318,0.7058823529411764,0.13,1.0,1.0
48889,77330,0.2352941176470588,1.0,0.0,0.0
13273,129599,0.2352941176470588,1.0,0.0,0.0
20202,121579,0.7058823529411764,0.07,1.0,1.0
25395,59541,0.2352941176470588,1.0,0.0,0.0
40768,118228,0.7058823529411764,0.14,1.0,1.0
16059,125020,0.2352941176470588,0.5,0.0,0.0
50812,97353,0.5294117647058824,1.0,1.0,1.0
65609,124473,0.2352941176470588,1.0,0.0,0.0
1843,47476,0.2352941176470588,0.38,0.03,0.0
76764,65018,0.2352941176470588,1.0,0.0,0.0
84476,107228,0.8823529411764706,0.01,0.0,0.0
17669,38471,0.7058823529411764,0.06,1.0,1.0
9436,127339,0.2352941176470588,1.0,0.01,0.0
73469,75446,0.2352941176470588,1.0,0.0,0.0
81290,127156,0.7058823529411764,0.05,1.0,1.0
18325,77671,0.2352941176470588,1.0,0.0,0.03
57417,115960,0.7058823529411764,0.01,1.0,1.0
19781,1038,0.7647058823529411,1.0,0.0,0.0
13406,37778,0.7058823529411764,0.04,1.0,1.0
12150,104324,0.2352941176470588,0.2,0.0,0.0
61536,101555,0.2352941176470588,1.0,0.0,0.0
71474,10991,0.2352941176470588,1.0,0.0,0.0
28451,83585,0.2352941176470588,1.0,0.0,0.0
61731,128504,0.2352941176470588,1.0,0.0,0.0
5745,71395,0.2352941176470588,0.01,0.0,0.0
4027,83221,0.8823529411764706,0.17,0.0,0.0
65018,69838,0.7058823529411764,0.04,1.0,1.0
86834,61681,0.2352941176470588,1.0,0.0,0.0
17500,106978,0.7058823529411764,0.06,1.0,1.0
74510,19465,0.7058823529411764,0.01,1.0,1.0
38665,23815,0.7058823529411764,0.13,1.0,1.0
36731,70368,0.2352941176470588,1.0,0.0,0.0
3937,88537,0.7058823529411764,0.01,1.0,1.0
62137,84528,0.2352941176470588,1.0,0.0,0.0
4414,47590,0.2352941176470588,1.0,0.0,0.0
54176,53998,0.7058823529411764,0.05,1.0,1.0
68682,8833,0.2352941176470588,1.0,0.0,0.0
50529,28800,0.7058823529411764,1.0,1.0,1.0
12118,13202,0.8823529411764706,1.0,0.0,0.0
84917,99977,0.2352941176470588,1.0,0.0,0.0
7507,59689,0.2352941176470588,1.0,0.0,0.0
75526,40731,0.7058823529411764,0.24,1.0,1.0
69050,64703,0.7058823529411764,0.03,1.0,1.0
81508,12916,0.2352941176470588,1.0,0.0,0.0
19476,50156,0.7058823529411764,0.03,1.0,1.0
80697,74531,0.2352941176470588,1.0,0.0,0.0
33971,3290,0.8823529411764706,0.04,0.0,0.0
36163,40989,0.2352941176470588,1.0,0.0,0.0
42459,72052,0.7058823529411764,0.04,1.0,1.0
53333,17259,0.2352941176470588,1.0,0.0,0.0
53380,29967,0.2352941176470588,1.0,0.0,0.0
74947,66697,0.7058823529411764,0.07,1.0,1.0
5255,68641,0.2352941176470588,1.0,0.0,0.0
38725,11184,0.2352941176470588,1.0,0.0,0.0
44876,70304,0.7058823529411764,0.05,1.0,1.0
75582,72413,0.2352941176470588,1.0,0.0,0.0
1055,106214,0.2352941176470588,1.0,0.0,0.0
46648,85108,0.7058823529411764,0.02,1.0,1.0
82755,95414,0.2352941176470588,1.0,0.0,0.0
16978,75092,0.2352941176470588,1.0,0.0,0.0
67061,4192,0.7058823529411764,1.0,1.0,1.0
47994,120817,0.7058823529411764,0.06,1.0,1.0
70690,120631,0.2352941176470588,1.0,0.0,0.0
14126,57502,0.2352941176470588,1.0,0.0,0.0
28900,30600,0.2352941176470588,1.0,0.0,0.0
61501,42625,0.7058823529411764,0.09,1.0,1.0
71200,118018,0.2352941176470588,1.0,0.0,0.0
67342,109365,0.2352941176470588,1.0,0.0,0.0
49177,88035,0.7058823529411764,0.17,1.0,1.0
2970,34514,0.2352941176470588,1.0,0.0,0.01
13833,49633,0.7058823529411764,0.09,1.0,1.0
29550,43575,0.7058823529411764,0.05,1.0,1.0
39767,63034,0.2352941176470588,1.0,0.0,0.0
56194,95608,0.2352941176470588,1.0,0.0,0.0
493,77856,0.9411764705882352,0.04,0.0,0.0
50110,68402,0.7058823529411764,1.0,0.94,0.08
48888,123705,0.7058823529411764,0.02,1.0,1.0
10482,103400,0.2352941176470588,1.0,0.0,0.0
28523,6238,0.7058823529411764,1.0,1.0,1.0
6026,112787,1.0,1.0,0.0,0.0
23365,2166,0.2352941176470588,1.0,0.0,0.0
30844,39701,0.2352941176470588,1.0,0.0,0.0
8252,131617,0.2352941176470588,1.0,0.0,0.0
64356,101694,0.2352941176470588,1.0,0.0,0.0
22689,24041,0.2352941176470588,1.0,0.0,0.0
65453,77911,0.2352941176470588,1.0,0.0,0.0
53555,6744,0.7058823529411764,1.0,1.0,1.0
66920,115833,0.2352941176470588,1.0,0.0,0.0
55324,79432,0.7058823529411764,0.02,1.0,1.0
62409,72816,0.7058823529411764,0.08,1.0,1.0
20895,79073,0.2352941176470588,1.0,0.0,0.0
83434,73717,0.8823529411764706,0.03,0.0,0.0
27414,21964,0.2352941176470588,1.0,0.0,0.0
23241,2084,0.2352941176470588,1.0,0.0,0.0
88171,103694,0.2352941176470588,1.0,0.0,0.0
53739,98145,0.2352941176470588,1.0,0.02,0.02
43909,50578,0.2352941176470588,1.0,0.0,0.0
32705,102721,0.2352941176470588,1.0,0.0,0.0
54471,7631,0.7058823529411764,1.0,1.0,1.0
46069,116494,0.2352941176470588,1.0,0.0,0.0
84648,52446,0.7058823529411764,0.07,1.0,1.0
68258,62726,0.7058823529411764,1.0,0.5,0.01
76515,130279,0.2352941176470588,1.0,0.0,0.0
20108,46467,0.2352941176470588,1.0,0.0,0.0
14925,75272,0.2352941176470588,1.0,0.0,0.0
33690,36359,0.7058823529411764,0.07,1.0,1.0
46060,69730,0.7058823529411764,0.1,1.0,1.0
12563,85335,0.8823529411764706,0.02,0.0,0.0
33583,129694,0.2352941176470588,1.0,0.76,0.0
36787,107924,0.2352941176470588,1.0,0.0,0.0
73143,8076,0.7058823529411764,1.0,1.0,1.0
53526,645,0.7058823529411764,0.05,1.0,1.0
30346,90315,0.8823529411764706,0.05,0.0,0.0
63985,128891,0.2352941176470588,1.0,0.0,0.0
9046,62600,0.8823529411764706,1.0,0.0,0.0
82512,114826,0.2352941176470588,1.0,0.0,0.0
68943,34720,0.2352941176470588,1.0,0.0,0.0
69506,2555,0.2352941176470588,1.0,0.0,0.0
57256,48100,0.2352941176470588,1.0,0.0,0.0
44721,131365,0.7058823529411764,0.03,1.0,1.0
6922,10803,0.2352941176470588,1.0,0.0,0.0
660,56910,0.2352941176470588,1.0,0.0,0.0
7637,101347,0.8823529411764706,1.0,0.0,0.0
31645,7746,0.7058823529411764,1.0,1.0,1.0
17671,54388,0.7058823529411764,0.24,1.0,1.0
83182,92850,0.2352941176470588,1.0,0.0,0.0
83736,125849,0.7058823529411764,0.07,1.0,1.0
63138,35287,0.2352941176470588,1.0,0.0,0.0
53084,32654,0.2352941176470588,1.0,0.0,0.0
72894,94182,0.2352941176470588,1.0,0.0,0.0
51468,95244,0.2352941176470588,1.0,0.0,0.0
51667,134371,0.2352941176470588,1.0,0.0,0.0
27167,63776,0.2352941176470588,1.0,0.0,0.0
39322,107212,0.2352941176470588,1.0,0.0,0.0
35036,59665,0.2352941176470588,1.0,0.0,0.0
53444,121718,0.7058823529411764,0.03,1.0,1.0
34229,54113,0.2352941176470588,1.0,0.0,0.0
56782,80196,0.2352941176470588,1.0,0.0,0.0
59980,104992,0.7058823529411764,0.16,1.0,1.0
67945,23010,0.2352941176470588,1.0,0.0,0.01
296,87530,1.0,1.0,0.0,0.0
51016,5814,0.7058823529411764,1.0,1.0,1.0
18296,82576,0.2352941176470588,0.99,0.0,0.0
7548,74917,0.7058823529411764,0.04,1.0,1.0
7942,124612,0.2352941176470588,1.0,0.0,0.0
53546,62396,0.2352941176470588,1.0,0.0,0.01
17529,3130,0.7058823529411764,0.0,1.0,1.0
80831,68607,0.2352941176470588,1.0,0.0,0.0
71325,89865,0.2352941176470588,0.0,0.0,0.0
29405,843,0.2352941176470588,1.0,0.0,0.0
72666,129865,0.2352941176470588,0.97,0.0,0.0
72089,20765,0.7058823529411764,0.29,1.0,1.0
83783,36133,0.2352941176470588,1.0,0.0,0.0
29181,85769,0.7058823529411764,0.05,1.0,1.0
20534,11782,0.2352941176470588,1.0,0.0,0.0
26411,80569,0.2352941176470588,1.0,0.0,0.0
38492,128849,0.2352941176470588,1.0,0.0,0.0
42623,1688,0.7058823529411764,0.04,1.0,1.0
87973,107512,0.2352941176470588,1.0,0.0,0.0
9638,106822,0.2352941176470588,1.0,0.48,0.51
49907,131937,0.7058823529411764,0.1,1.0,1.0
62999,66760,0.2352941176470588,1.0,0.0,0.0
13795,27035,0.2352941176470588,1.0,0.0,0.0
23238,67217,1.0,1.0,0.0,0.0
8381,108555,0.2352941176470588,1.0,0.0,0.0
78350,35774,0.7058823529411764,0.04,1.0,1.0
64170,132194,0.2352941176470588,1.0,0.0,0.0
49629,46845,0.8823529411764706,0.01,0.07,0.0
68422,8657,0.2352941176470588,1.0,0.0,0.0
1883,78793,0.2352941176470588,1.0,0.0,0.0
69726,51940,0.2352941176470588,0.5,0.0,0.0
27073,66261,0.7058823529411764,0.04,1.0,1.0
32975,120539,0.2352941176470588,1.0,0.04,0.01
30565,53403,0.8823529411764706,1.0,0.0,0.0
25218,124809,0.7058823529411764,0.16,1.0,1.0
16375,1007,0.7058823529411764,0.06,1.0,1.0
73166,62919,0.7058823529411764,0.89,1.0,0.89
4761,37961,0.2352941176470588,1.0,0.0,0.0
83853,95761,0.7058823529411764,0.0,1.0,1.0
68259,61271,0.2352941176470588,0.1,0.0,0.0
9884,90019,0.2352941176470588,1.0,0.0,0.0
45227,23794,0.2352941176470588,1.0,0.0,0.0
20637,116872,0.2352941176470588,1.0,0.0,0.0
23212,111154,0.7058823529411764,0.03,1.0,1.0
496,35947,0.2352941176470588,1.0,0.0,0.0
44464,74263,0.2352941176470588,1.0,0.0,0.0
4008,67892,0.2352941176470588,1.0,0.0,0.0
60520,129137,0.2352941176470588,1.0,0.0,0.0
81602,68653,0.2352941176470588,1.0,0.0,0.0
64791,54641,0.2352941176470588,1.0,0.13,0.0
74191,120862,1.0,1.0,0.0,0.0
77518,94786,0.7058823529411764,0.01,1.0,1.0
31250,80897,0.2352941176470588,1.0,0.0,0.0
8630,44691,1.0,1.0,0.05,0.14
33440,34951,0.2352941176470588,1.0,0.01,0.03
57207,55267,0.7058823529411764,0.18,1.0,1.0
25595,77357,0.7058823529411764,0.02,1.0,1.0
54892,18009,0.7058823529411764,0.0,1.0,1.0
34262,64180,0.7058823529411764,0.36,1.0,1.0
79736,44645,0.7058823529411764,0.04,1.0,1.0
57811,5778,0.7058823529411764,1.0,1.0,1.0
44512,25268,0.2352941176470588,1.0,0.0,0.01
36519,39075,0.8823529411764706,0.09,0.0,0.0
2670,61997,0.7058823529411764,0.08,1.0,1.0
17140,43423,0.7058823529411764,0.12,1.0,1.0
60032,99332,0.8823529411764706,0.0,0.08,0.0
46146,24727,0.2352941176470588,1.0,0.0,0.0
67619,92008,1.0,1.0,0.0,0.0
67445,42510,0.2352941176470588,1.0,0.0,0.0
61855,73331,0.7058823529411764,0.01,1.0,1.0
22923,37299,0.7058823529411764,0.07,1.0,1.0
42464,32860,0.2352941176470588,1.0,0.0,0.0
63333,70408,0.7058823529411764,0.03,1.0,1.0
